,endTime,artistName,trackName,sec_played
14738,2022-09-12 11:02,Zalia,plany,158.797
14739,2022-09-12 11:03,the small town kids,Pomocy!,22.01
14740,2022-09-12 11:03,Solange,Interlude: Dad Was Mad,0.999
14741,2022-09-12 11:04,Solange,Cranes in the Sky,35.864
14742,2022-09-12 13:06,Arthur Verocai,Abertura,64.643
14743,2022-09-12 13:06,Solange,Cranes in the Sky,4.753
14744,2022-09-12 13:08,Zalia,plany,159.0
14745,2022-09-12 13:09,Stach Bukowski,Chłodno,29.881
14746,2022-09-12 16:16,Mac Miller,Kickin' Incredibly Dope Shit (Intro),158.802
14747,2022-09-12 16:23,Oki,Podzielony,3.204
14748,2022-09-12 16:23,Oki,5 AM,9.288
14749,2022-09-12 16:23,Oki,Przypadkiem,347.346
14750,2022-09-12 16:23,Oki,Morze Łez,1.184
14751,2022-09-12 16:24,Oki,MVP,48.204
14752,2022-09-12 16:25,Oki,Biggie,77.995
14753,2022-09-12 16:25,Travis Scott,HIGHEST IN THE ROOM,14.489
14754,2022-09-12 16:31,Travis Scott,Pornography,230.225
14755,2022-09-12 16:31,Travis Scott,the ends,0.232
14756,2022-09-12 16:33,Travis Scott,way back,89.466
14757,2022-09-12 16:35,Arca,Rakata,134.931
14758,2022-09-12 16:35,ROSALÍA,CHICKEN TERIYAKI,11.4
14759,2022-09-12 16:37,ROSALÍA,SAOKO,137.533
14760,2022-09-12 16:37,ROSALÍA,CANDY,0.068
14761,2022-09-12 16:40,Sega Bodega,Salv Goes To Hollywood,182.0
14762,2022-09-12 17:13,Sega Bodega,Effeminacy,7.709
14763,2022-09-12 17:14,Hiatus Kaiyote,Flight Of The Tiger Lily,35.133
14764,2022-09-12 17:14,Hiatus Kaiyote,Sip Into Something Soft,2.529
14765,2022-09-12 17:18,Nick Hakim,ALL THESE CHANGES,250.257
14766,2022-09-12 17:23,Nick Hakim,WTMMG,282.987
14767,2022-09-12 17:29,Nick Hakim,BOUNCING,399.913
14768,2022-09-12 17:31,Nick Hakim,LET IT OUT,114.776
14769,2022-09-12 17:39,Nick Hakim,QADIR,452.032
14770,2022-09-12 17:43,Nick Hakim,ALL THESE INSTRUMENTS,249.211
14771,2022-09-12 17:46,Nick Hakim,DRUM THING,168.03
14772,2022-09-12 17:49,Nick Hakim,VINCENT TYLER,177.991
14773,2022-09-12 17:52,Nick Hakim,CRUMPY,187.926
14774,2022-09-12 17:56,Nick Hakim,GODS DIRTY WORK,266.2
14775,2022-09-12 18:01,Nick Hakim,SEEING DOUBLE,322.749
14776,2022-09-12 18:07,Nick Hakim,WHOO,304.732
14777,2022-09-12 18:09,Salami Rose Joe Louis,Nostalgic Montage,130.907
14778,2022-09-12 18:11,Teebs,Prayers i,117.142
14779,2022-09-12 18:12,Hiatus Kaiyote,Sip Into Something Soft,102.893
14780,2022-09-12 18:15,Maxwell Owin,Probably Never (feat. Joe Armon-Jones),128.962
14781,2022-09-12 18:17,keiyaA,I! Gits! Weary!,125.984
14782,2022-09-12 18:19,Salami Rose Joe Louis,Earth Creature,143.454
14783,2022-09-12 19:02,Mk.gee,>;0 (feat. Vegyn),6.32
14784,2022-09-12 19:02,Sega Bodega,Effeminacy,54.59
14785,2022-09-12 19:06,Cymande,Zion I,210.6
14786,2022-09-12 19:09,Cymande,One More,186.0
14787,2022-09-12 19:13,Cymande,Getting It Back,257.76
14788,2022-09-12 19:18,Cymande,Listen,280.56
14789,2022-09-12 19:24,Cymande,Rickshaw,337.765
14790,2022-09-12 19:28,Dawid Podsiadło,Let You Down,227.046
14791,2022-09-12 19:38,The Comet Is Coming,TECHNICOLOUR,10.216
14792,2022-09-12 19:49,Cymande,Dove,655.44
14793,2022-09-12 19:52,Cymande,Bra,157.862
14794,2022-09-13 06:16,Zalia,plany,149.35
14795,2022-09-13 06:18,Oki,Przypadkiem,171.92
14796,2022-09-13 06:21,1988,Utkaj Mordę,146.959
14797,2022-09-13 06:56,TONFA,MAM KOLEGĘ Z SIUSIAKIEM NA TACZCE,205.032
14798,2022-09-13 06:59,Mac Miller,Nikes On My Feet,164.631
14799,2022-09-13 07:00,Little Simz,Rollin Stone,1.3
14800,2022-09-13 07:00,Mac Miller,Senior Skip Day,56.189
14801,2022-09-13 07:03,Little Simz,Point and Kill,185.6
14802,2022-09-13 07:07,Little Simz,Fear No Man,243.586
14803,2022-09-13 07:09,Little Simz,The Garden - Interlude,112.836
14804,2022-09-13 10:31,Oki,Przypadkiem,182.045
14805,2022-09-13 10:47,Oki,5 AM,66.457
14806,2022-09-13 10:50,Cities Aviv,INTRO,129.509
14807,2022-09-13 10:52,Cities Aviv,FOREVER (2012),143.927
14808,2022-09-13 10:55,Cities Aviv,FLEX YOUR GOLD,147.355
14809,2022-09-13 12:59,Cities Aviv,IDRANKUPALLTHECLOUDS (feat. RPLDGHSTS),119.566
14810,2022-09-13 13:00,Cities Aviv,IDRANKUPALLTHECLOUDS (feat. RPLDGHSTS),17.849
14811,2022-09-13 13:02,Cities Aviv,ESCORTS,171.842
14812,2022-09-13 13:03,Cities Aviv,REMYND (feat. Maria Minerva),51.369
14813,2022-09-13 13:05,Kanye West,Donda Chant,4.31
14814,2022-09-13 13:05,Oki,Biggie,118.396
14815,2022-09-13 13:06,Kanye West,Off The Grid,6.905
14816,2022-09-13 13:06,Kanye West,Jail,16.957
14817,2022-09-13 13:06,Kanye West,God Breathed,29.055
14818,2022-09-13 13:06,Kanye West,Hurricane,4.848
14819,2022-09-13 13:07,Kanye West,24,2.55
14820,2022-09-13 13:07,Kanye West,Ok Ok,1.529
14821,2022-09-13 13:07,Kanye West,Moon,4.391
14822,2022-09-13 13:07,Kanye West,Junya,4.37
14823,2022-09-13 13:07,Kanye West,Jonah,1.991
14824,2022-09-13 13:07,Kanye West,Praise God,17.992
14825,2022-09-13 13:07,Kanye West,Remote Control,2.01
14826,2022-09-13 13:07,Kanye West,Believe What I Say,3.601
14827,2022-09-13 18:41,Little Simz,The Garden - Interlude,4.458
14828,2022-09-13 18:41,Steve Lacy,Static,1.021
14829,2022-09-13 18:46,Steve Lacy,Mercury,295.413
14830,2022-09-13 18:49,Steve Lacy,Buttons,184.973
14831,2022-09-13 18:53,Steve Lacy,Bad Habit,186.304
14832,2022-09-14 08:40,Kanye West,Heaven and Hell,114.431
14833,2022-09-14 08:42,Solange,Rise,101.822
14834,2022-09-14 08:45,Solange,Interlude: The Glory is in You,17.737
14835,2022-09-14 08:45,Solange,Weary,194.123
14836,2022-09-14 08:49,Solange,Cranes in the Sky,250.06
14837,2022-09-14 08:50,Solange,Interlude: Dad Was Mad,46.156
14838,2022-09-14 08:54,Solange,Mad (feat. Lil Wayne),235.483
14839,2022-09-14 08:58,Solange,Don't You Wait,245.749
14840,2022-09-14 08:59,Solange,Interlude: Tina Taught Me,74.89
14841,2022-09-14 09:04,Solange,Don't Touch My Hair (feat. Sampha),257.364
14842,2022-09-14 09:05,Solange,Interlude: This Moment,49.433
14843,2022-09-14 09:09,Solange,Where Do We Go,264.223
14844,2022-09-14 09:10,Solange,Interlude: For Us By Us,52.568
14845,2022-09-14 09:15,Solange,F.U.B.U. (feat. The-Dream & BJ The Chicago Kid),313.917
14846,2022-09-14 09:18,Solange,Borderline (An Ode to Self Care) (feat. Q-Tip),182.749
14847,2022-09-14 09:19,Solange,"Interlude: I Got So Much Magic, You Can Have It (feat. Kelly Rowland & Nia Andrews)",26.806
14848,2022-09-14 09:22,Solange,Junie,185.879
14849,2022-09-14 09:22,Solange,Interlude: No Limits,39.537
14850,2022-09-14 09:27,Solange,Don't Wish Me Well,255.499
14851,2022-09-14 09:28,Solange,Interlude: Pedestals,57.665
14852,2022-09-14 14:16,Solange,Scales (feat. Kelela),28.358
14853,2022-09-14 14:19,Oki,Przypadkiem,182.066
14854,2022-09-14 14:20,schafter,cirque du soleil,67.314
14855,2022-09-14 14:23,Zalia,plany,159.0
14856,2022-09-14 14:23,Kieras,CIERPLIWOŚCI,32.856
14857,2022-09-14 14:28,JAY-Z,No Church In The Wild,272.506
14858,2022-09-14 14:32,JAY-Z,Ni**as In Paris,11.158
14859,2022-09-14 14:32,JAY-Z,Lift Off,266.253
14860,2022-09-14 14:35,JAY-Z,Otis,178.213
14861,2022-09-14 14:38,JAY-Z,Gotta Have It,140.746
14862,2022-09-14 14:39,JAY-Z,New Day,64.633
14863,2022-09-14 17:14,Stromae,Invaincu,125.706
14864,2022-09-14 17:17,Stromae,Santé,141.229
14865,2022-09-14 17:18,Crystal Castles,Doe Deer,78.32
14866,2022-09-14 17:22,The Weeknd,Starboy,230.453
14867,2022-09-14 17:26,The Weeknd,Party Monster,249.213
14868,2022-09-14 17:30,The Weeknd,False Alarm,220.306
14869,2022-09-14 17:33,The Weeknd,Reminder,218.88
14870,2022-09-14 17:37,The Weeknd,Rockin’,146.454
14871,2022-09-14 17:44,Dwóch Typów Podcast,SPOWIEDŹ ŻABIARY (feat. Viola z Frogszoposting) | Epizod 189,437.835
14872,2022-09-14 17:49,Kanye West,Dark Fantasy,280.786
14873,2022-09-14 18:54,Kanye West,Gorgeous,357.653
14874,2022-09-14 18:55,Kanye West,POWER,64.938
14875,2022-09-14 18:56,Kanye West,All Of The Lights (Interlude),62.253
14876,2022-09-14 18:58,Kanye West,All Of The Lights,112.662
14877,2022-09-14 19:00,Timbaland,The Way I Are,108.204
14878,2022-09-14 19:02,Timbaland,If We Ever Meet Again (Featuring Katy Perry),3.506
14879,2022-09-14 19:02,Timbaland,Carry Out (Featuring Justin Timberlake),2.995
14880,2022-09-14 19:02,Timbaland,Give It To Me,135.906
14881,2022-09-14 19:06,Nelly Furtado,Promiscuous,198.623
14882,2022-09-14 19:07,Justin Timberlake,SexyBack (feat. Timbaland),61.625
14883,2022-09-14 20:16,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),74.118
14884,2022-09-14 20:18,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),115.59
14885,2022-09-14 20:23,50 Cent,Ayo Technology,247.946
14886,2022-09-14 20:27,Timbaland,Say Something (Featuring Drake),240.92
14887,2022-09-14 20:28,M.I.A.,Come Around,108.149
14888,2022-09-14 20:32,Aaliyah,We Need A Resolution (feat. Timbaland),242.826
14889,2022-09-14 20:36,Timbaland,Morning After Dark (Featuring Nelly Furtado & SoShy),231.96
14890,2022-09-14 20:41,Bobby V.,Anonymous - Main,283.88
14891,2022-09-14 20:45,Timbaland,Bounce,244.293
14892,2022-09-14 20:50,Aaliyah,Hot Like Fire (Timbaland's Groove Mix) (feat. Missy Elliott & Timbaland) - Bonus,275.25
14893,2022-09-14 20:53,Nelly Furtado,Promiscuous - Radio Edit,220.733
14894,2022-09-14 20:59,Justin Timberlake,Chop Me Up (feat. Timbaland & Three-6 Mafia),304.133
14895,2022-09-14 21:02,Flo Rida,Elevator (feat. Timbaland),229.973
14896,2022-09-14 21:08,Timbaland,Scream,341.16
14897,2022-09-14 21:12,Nelly Furtado,Intro/Promiscuous,242.293
14898,2022-09-14 21:16,Joyner Lucas,10 Bands (feat. Timbaland),214.944
14899,2022-09-14 21:22,Timbaland,Drop (feat. Fatman Scoop),360.693
14900,2022-09-14 21:25,Bruno Martini,Road,168.916
14901,2022-09-14 21:28,The Pussycat Dolls,Wait A Minute,221.946
14902,2022-09-14 21:32,Maluma,Mi Declaración (feat. Timbaland & Sid),225.506
14903,2022-09-14 21:36,Timbaland,Lose Control (Featuring JoJo),267.8
14904,2022-09-14 21:40,Timbaland,"Harmony (From ""Skylanders Academy"")",182.852
14905,2022-09-14 21:43,Wisin,Move Your Body (feat. Timbaland & Bad Bunny),217.573
14906,2022-09-14 21:46,ZAYN,Too Much (feat. Timbaland),187.16
14907,2022-09-14 21:51,The LOX,"Ryde Or Die, B****",289.906
14908,2022-09-15 07:26,Timbaland,If We Ever Meet Again - International Radio Edit,82.844
14909,2022-09-15 07:27,Diddy,"Diddy Rock (feat. Timbaland, Twista & Shawnna)",4.597
14910,2022-09-15 07:27,Timbaland,Carry Out - Manon Dave Remix,5.015
14911,2022-09-15 07:27,Busta Rhymes,Get Down,7.964
14912,2022-09-15 07:27,Timbaland,Miscommunication,11.284
14913,2022-09-15 07:27,Timbaland,Tomorrow In The Bottle (Featuring Chad Kroeger & Sebastian),1.973
14914,2022-09-15 07:29,Timbaland,Apologize - feat. One Republic,1.532
14915,2022-09-15 07:29,Timbaland,The Way I Are,97.175
14916,2022-09-15 07:32,Timbaland,Give It To Me,234.026
14917,2022-09-15 07:33,Timbaland,If We Ever Meet Again (Featuring Katy Perry),36.891
14918,2022-09-15 07:33,Timbaland,Carry Out (Featuring Justin Timberlake),3.552
14919,2022-09-15 07:37,Nelly Furtado,Promiscuous,242.293
14920,2022-09-15 07:40,Justin Timberlake,SexyBack (feat. Timbaland),179.902
14921,2022-09-15 08:10,Dział Zagraniczny,Czemu w kolarstwie jest tak mało zawodników z Afryki Subsaharyjskiej (Dział Zagraniczny Podcast#147),1779.693
14922,2022-09-15 12:56,JAY-Z,New Day,1.189
14923,2022-09-15 12:58,Oki,Biggie,37.58
14924,2022-09-15 13:03,Arctic Monkeys,There’d Better Be A Mirrorball,265.674
14925,2022-09-15 13:04,Arctic Monkeys,Do I Wanna Know?,2.096
14926,2022-09-15 13:04,Joji,YUKON (INTERLUDE),40.073
14927,2022-09-15 13:07,Arctic Monkeys,R U Mine?,201.72
14928,2022-09-15 13:11,Arctic Monkeys,One For The Road,205.979
14929,2022-09-15 13:14,Arctic Monkeys,Arabella,207.248
14930,2022-09-15 13:17,Arctic Monkeys,I Want It All,185.342
14931,2022-09-15 13:21,Arctic Monkeys,No. 1 Party Anthem,242.988
14932,2022-09-15 13:25,Arctic Monkeys,Mad Sounds,214.897
14933,2022-09-15 13:28,Arctic Monkeys,Fireside,180.925
14934,2022-09-15 13:31,Arctic Monkeys,Why'd You Only Call Me When You're High?,160.986
14935,2022-09-15 13:34,Arctic Monkeys,Snap Out Of It,192.825
14936,2022-09-15 13:38,Arctic Monkeys,Knee Socks,257.359
14937,2022-09-15 13:41,Arctic Monkeys,I Wanna Be Yours,183.957
14938,2022-09-15 13:45,Gorillaz,Feel Good Inc.,222.552
14939,2022-09-15 13:48,Arctic Monkeys,From The Ritz To The Rubble,193.308
14940,2022-09-15 13:51,Alexandra Savior,Can't Help Myself,162.672
14941,2022-09-15 13:52,Tame Impala,The Less I Know The Better,37.255
14942,2022-09-15 14:05,Dział Zagraniczny,Czemu w kolarstwie jest tak mało zawodników z Afryki Subsaharyjskiej (Dział Zagraniczny Podcast#147),61.207
14943,2022-09-15 14:09,"Tyler, The Creator",IGOR'S THEME,200.693
14944,2022-09-15 14:12,"Tyler, The Creator",EARFQUAKE,190.066
14945,2022-09-15 14:15,"Tyler, The Creator",I THINK,212.013
14946,2022-09-15 14:16,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14.626
14947,2022-09-15 14:21,"Tyler, The Creator",RUNNING OUT OF TIME,177.226
14948,2022-09-15 14:24,"Tyler, The Creator",NEW MAGIC WAND,195.32
14949,2022-09-15 14:28,"Tyler, The Creator",A BOY IS A GUN*,210.253
14950,2022-09-15 14:31,"Tyler, The Creator",PUPPET,179.013
14951,2022-09-15 14:34,"Tyler, The Creator",WHAT'S GOOD,205.626
14952,2022-09-15 18:33,"Tyler, The Creator","GONE, GONE / THANK YOU",316.409
14953,2022-09-15 18:39,Barejs,PAPA,63.808
14954,2022-09-15 18:39,Cymande,Zion I,9.055
14955,2022-09-15 18:43,Cymande,Pon de Dungle,222.24
14956,2022-09-15 18:46,Cymande,Equitorial Forest,218.16
14957,2022-09-15 18:50,Cymande,Brothers On The Slide,251.4
14958,2022-09-15 18:57,Cymande,Changes,371.4
14959,2022-09-15 19:00,Cymande,Breezeman,180.12
14960,2022-09-15 19:06,Cymande,Promised Heights,373.56
14961,2022-09-15 19:10,Cymande,Losin' Ground,263.4
14962,2022-09-15 19:14,Cymande,Leavert,204.6
14963,2022-09-15 19:19,Cymande,The Recluse,349.8
14964,2022-09-15 19:23,Cymande,Sheshamani,239.64
14965,2022-09-15 19:27,Cymande,Our Love (Will Really Get Going) - Bonus Track,208.8
14966,2022-09-15 19:35,Idris Muhammad,Could Heaven Ever Be Like This,516.586
14967,2022-09-15 19:38,Tony Allen,Ikeja Roads,160.948
14968,2022-09-15 19:41,Little Beaver,I Love the Way You Love,190.573
14969,2022-09-15 19:43,The Fabulous Three,Nightbird,127.466
14970,2022-09-15 19:49,Cymande,Bra,306.36
14971,2022-09-15 19:52,Gil Scott-Heron,Lady Day and John Coltrane,216.333
14972,2022-09-15 19:55,Nostalgia 77,Mulatu,175.4
14973,2022-09-15 19:57,Charles Bradley,Good to Be Back Home,115.474
14974,2022-09-16 13:47,Charles Bradley,Good to Be Back Home,30.0
14975,2022-09-16 14:04,Dział Zagraniczny,Czemu w kolarstwie jest tak mało zawodników z Afryki Subsaharyjskiej (Dział Zagraniczny Podcast#147),999.589
14976,2022-09-16 17:11,Stromae,Invaincu,246.891
14977,2022-09-16 17:13,Timbaland,Carry Out (Featuring Justin Timberlake),1.532
14978,2022-09-16 17:13,Stromae,Santé,86.407
14979,2022-09-16 17:25,Nelly Furtado,Promiscuous,218.801
14980,2022-09-16 20:31,Nelly Furtado,Promiscuous,23.749
14981,2022-09-16 20:35,Justin Timberlake,SexyBack (feat. Timbaland),242.733
14982,2022-09-16 20:38,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),189.693
14983,2022-09-16 20:39,50 Cent,Ayo Technology,24.37
14984,2022-09-16 20:41,Pezet,To Tylko Ja,3.738
14985,2022-09-16 20:41,Stromae,Invaincu,118.328
14986,2022-09-16 20:45,Pezet,5-10-15,15.227
14987,2022-09-16 20:45,Pezet,Re-Fleksje,207.892
14988,2022-09-16 20:48,Pezet,"Te Same Dni, Te Same Sny",214.041
14989,2022-09-16 20:53,Kanye West,Through The Wire,27.124
14990,2022-09-16 20:53,Kanye West,Two Words,266.213
14991,2022-09-16 20:55,Solange,Rise,101.813
14992,2022-09-16 20:59,Solange,Cranes in the Sky,250.973
14993,2022-09-16 20:59,Arctic Monkeys,There’d Better Be A Mirrorball,8.398
14994,2022-09-16 21:02,Sega Bodega,Salv Goes To Hollywood,182.0
14995,2022-09-16 21:06,Sega Bodega,2 Strong,207.014
14996,2022-09-16 21:11,Nico Muhly,Étude 3,303.388
14997,2022-09-16 21:50,Idris Muhammad,Could Heaven Ever Be Like This,450.319
14998,2022-09-16 21:53,Young Igi,Małe Krople,164.363
14999,2022-09-16 21:56,Oki,Przypadkiem,182.066
15000,2022-09-16 22:00,sanah,Eldorado,251.788
15001,2022-09-16 22:03,Ten Preston,Free Stevie,26.594
15002,2022-09-16 22:03,Hodak,Vice City,143.72
15003,2022-09-16 22:05,Miły ATZ,Money Move,146.517
15004,2022-09-16 22:08,Otsochodzi,Poj*bane Stany,153.6
15005,2022-09-16 22:09,VHS,MALIBU,12.678
15006,2022-09-16 22:09,E V,Upadły człowiek,1.044
15007,2022-09-16 22:09,"Dawid, Artysta",PAPI,2.414
15008,2022-09-16 22:09,M0LLY,Everest,1.462
15009,2022-09-16 22:09,Oki,Oni Nie Zamkną Mnie,53.915
15010,2022-09-16 22:10,Tromba,ŚMIECI WYWÓZ,15.836
15011,2022-09-16 22:12,Young Igi,Małe Krople,164.363
15012,2022-09-16 22:13,Tromba,ŚMIECI WYWÓZ,38.87
15013,2022-09-16 22:13,RIP SCOTTY,Od Przedszkola Do Opola,3.25
15014,2022-09-16 22:14,Hiatus Kaiyote,Flight Of The Tiger Lily,35.133
15015,2022-09-16 22:14,"Dawid, Artysta",KOCIMIĘTKA,4.574
15016,2022-09-16 22:16,Hiatus Kaiyote,Sip Into Something Soft,102.893
15017,2022-09-16 22:20,Hiatus Kaiyote,Chivalry Is Not Dead,206.826
15018,2022-09-16 22:23,Hiatus Kaiyote,And We Go Gentle,203.266
15019,2022-09-16 22:29,Hiatus Kaiyote,Get Sun (feat. Arthur Verocai),337.626
15020,2022-09-17 08:45,Hiatus Kaiyote,All The Words We Don't Say,64.182
15021,2022-09-17 08:47,Young Igi,Małe Krople,164.363
15022,2022-09-17 08:48,Oki,Oni Nie Zamkną Mnie,15.325
15023,2022-09-17 08:57,Kanye West,Two Words,248.546
15024,2022-09-17 09:00,"Tyler, The Creator",IGOR'S THEME,200.693
15025,2022-09-17 09:02,"Tyler, The Creator",EARFQUAKE,77.504
15026,2022-09-17 10:10,24 Carat Black,Synopsis One: In The Ghetto / God Save The World,519.351
15027,2022-09-17 10:23,24 Carat Black,Poverty's Paradise,763.02
15028,2022-09-17 10:30,24 Carat Black,Brown-Baggin',406.877
15029,2022-09-17 10:32,24 Carat Black,Synopsis Two: Mother's Day,125.389
15030,2022-09-17 10:52,24 Carat Black,Mother's Day,584.328
15031,2022-09-17 11:05,24 Carat Black,Foodstamps,387.596
15032,2022-09-17 11:09,24 Carat Black,Ghetto: Misfortune's Wealth,224.749
15033,2022-09-17 11:44,24 Carat Black,24-Carat Black (Theme),435.098
15034,2022-09-17 11:48,Idris Muhammad,Say What,239.447
15035,2022-09-17 11:50,The Fabulous Three,Nightbird,127.314
15036,2022-09-17 11:52,Marlena Shaw,Where Can I Go?,140.002
15037,2022-09-17 12:19,Reuben Wilson,We're In Love,151.525
15038,2022-09-17 15:44,"Tyler, The Creator",EARFQUAKE,15.952
15039,2022-09-17 15:47,Oki,Oni Nie Zamkną Mnie,24.334
15040,2022-09-17 15:47,Young Igi,Małe Krople,164.363
15041,2022-09-17 15:49,Yves Tumor,Let The Lioness In You Flow Freely,0.905
15042,2022-09-17 15:49,Yves Tumor,Faith In Nothing Except In Salvation,3.018
15043,2022-09-17 15:49,Yves Tumor,Hope In Suffering (Escaping Oblivion & Overcoming Powerlessness),2.925
15044,2022-09-17 15:49,sanah,Eldorado,82.732
15045,2022-09-17 15:49,Yves Tumor,All The Love We Have Now,5.572
15046,2022-09-17 15:49,Yves Tumor,Recognizing The Enemy,0.278
15047,2022-09-17 15:53,Yves Tumor,Secrecy Is Incredibly Important To The Both of Them,232.946
15048,2022-09-17 15:53,Timbaland,Carry Out (Featuring Justin Timberlake),1.602
15049,2022-09-17 15:53,Yves Tumor,Tuck,34.129
15050,2022-09-17 15:57,Justin Timberlake,SexyBack (feat. Timbaland),4.87
15051,2022-09-17 15:57,Nelly Furtado,Promiscuous,242.293
15052,2022-09-17 16:01,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),189.693
15053,2022-09-17 16:01,M.I.A.,Come Around,1.509
15054,2022-09-17 16:01,M.I.A.,Come Around,18.227
15055,2022-09-17 16:01,Bobby V.,Anonymous - Main,3.111
15056,2022-09-17 16:01,Timbaland,Say Something (Featuring Drake),1.439
15057,2022-09-17 16:01,Aaliyah,We Need A Resolution (feat. Timbaland),1.137
15058,2022-09-17 16:01,Aaliyah,We Need A Resolution (feat. Timbaland),2.159
15059,2022-09-17 16:01,50 Cent,Ayo Technology,6.502
15060,2022-09-17 16:06,tstewart,New Grass — piano reworks,216.141
15061,2022-09-17 18:11,Ólafur Arnalds,New Grass,335.193
15062,2022-09-17 18:13,Barejs,PAPA,150.465
15063,2022-09-17 18:16,MOBBS,Trad,176.471
15064,2022-09-17 18:16,ST/NE,ME/WE,10.273
15065,2022-09-17 18:17,Hiatus Kaiyote,Flight Of The Tiger Lily,35.133
15066,2022-09-17 18:19,Hiatus Kaiyote,Sip Into Something Soft,102.893
15067,2022-09-17 18:22,Hiatus Kaiyote,Chivalry Is Not Dead,206.826
15068,2022-09-17 18:25,Hiatus Kaiyote,And We Go Gentle,203.266
15069,2022-09-17 18:31,Hiatus Kaiyote,Get Sun (feat. Arthur Verocai),337.626
15070,2022-09-17 18:36,Hiatus Kaiyote,All The Words We Don't Say,306.386
15071,2022-09-17 18:37,Hiatus Kaiyote,Hush Rattle,41.173
15072,2022-09-17 18:41,Hiatus Kaiyote,Rose Water,239.92
15073,2022-09-17 18:45,Hiatus Kaiyote,Red Room,232.053
15074,2022-09-17 18:50,Hiatus Kaiyote,Sparkle Tape Break Up,315.093
15075,2022-09-17 18:56,Hiatus Kaiyote,Stone Or Lavender,329.8
15076,2022-09-17 19:52,Hiatus Kaiyote,Blood And Marrow,75.94
15077,2022-09-17 19:56,Barejs,PAPA,179.071
15078,2022-09-17 19:56,KlimaOfficial,Świat,14.883
15079,2022-09-18 17:12,Barejs,PAPA,120.975
15080,2022-09-18 17:15,the small town kids,Pomocy!,7.058
15081,2022-09-18 17:15,Little Simz,Woman,1.857
15082,2022-09-18 17:15,KIWI,Widzę cię,25.634
15083,2022-09-18 17:15,Zalia,plany,159.0
15084,2022-09-18 17:18,Little Simz,Two Worlds Apart,178.066
15085,2022-09-18 17:32,Little Simz,Point and Kill,13.439
15086,2022-09-19 13:04,Jorja Smith,Don't Watch Me Cry,4.783
15087,2022-09-19 13:04,Jorja Smith,February 3rd,8.185
15088,2022-09-19 13:04,Jorja Smith,Goodbyes,6.733
15089,2022-09-19 13:04,Oki,Oni Nie Zamkną Mnie,17.74
15090,2022-09-19 13:04,Jorja Smith,Tomorrow,4.191
15091,2022-09-19 13:04,Young Igi,Małe Krople,164.363
15092,2022-09-19 13:05,Jorja Smith,Tomorrow,3.935
15093,2022-09-19 13:08,Jorja Smith,The One,204.633
15094,2022-09-19 13:09,Jorja Smith,February 3rd,8.521
15095,2022-09-19 13:09,Jorja Smith,Wandering Romance,40.22
15096,2022-09-19 13:12,Jorja Smith,Be Honest (feat. Burna Boy),207.03
15097,2022-09-19 13:15,Jorja Smith,Love (Goodbyes Reprise) - Conducta Remix,194.5
15098,2022-09-19 13:20,Jorja Smith,Love (Goodbyes Reprise) - Toddla T Remix,281.129
15099,2022-09-19 13:25,Jorja Smith,Blue Lights (French Remix),264.471
15100,2022-09-19 16:16,Little Simz,Point and Kill,172.124
15101,2022-09-19 16:20,Little Simz,"I Love You, I Hate You",255.693
15102,2022-09-19 16:21,Little Simz,Venom,59.697
15103,2022-09-19 16:23,Solange,Rise,101.813
15104,2022-09-19 16:23,Solange,Weary,27.614
15105,2022-09-19 16:27,Solange,Cranes in the Sky,250.973
15106,2022-09-19 16:28,Solange,Things I Imagined,2.577
15107,2022-09-19 16:28,Solange,Junie,9.009
15108,2022-09-19 16:28,Solange,Interlude: Dad Was Mad,43.409
15109,2022-09-19 16:29,Frank Ocean,Nikes,4.435
15110,2022-09-19 16:29,Frank Ocean,White Ferrari,2.577
15111,2022-09-19 16:29,Solange,Dreams,6.176
15112,2022-09-19 16:29,Solange,Stay Flo,23.01
15113,2022-09-19 16:29,Arctic Monkeys,Knee Socks,25.727
15114,2022-09-19 16:29,Frank Ocean,Lost,4.295
15115,2022-09-19 16:29,Solange,Sound of Rain,9.195
15116,2022-09-19 16:35,Frank Ocean,Futura Free,319.436
15117,2022-09-19 16:40,Frank Ocean,End,10.076
15118,2022-09-19 16:40,Frank Ocean,Forrest Gump,194.84
15119,2022-09-19 16:45,Frank Ocean,Ivy,249.191
15120,2022-09-19 16:48,070 Shake,Skin and Bones,214.157
15121,2022-09-19 16:48,Frank Ocean,Pink + White,14.957
15122,2022-09-19 16:52,Kate Bush,Jig Of Life,244.306
15123,2022-09-19 16:55,Yves Tumor,Jackie,176.346
15124,2022-09-19 17:17,Four Tet,Lush,1.021
15125,2022-09-19 17:17,Pharrell Williams,That Girl,136.624
15126,2022-09-19 17:20,SB Maffija,Proste fakty,215.434
15127,2022-09-19 17:24,Jamie xx,Obvs,231.039
15128,2022-09-19 17:25,The Comet Is Coming,Super Zodiac,16.741
15129,2022-09-19 17:25,Jamie xx,The Rest Is Noise,28.523
15130,2022-09-19 17:25,Yung Lean,Sandman,10.774
15131,2022-09-19 17:26,jonatan leandoer96,Under Heaven,43.165
