,artistName,trackName,plays_count,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
236,Kanye West,Believe What I Say,13,0.643,0.638,-7.929,0.24,0.147,0.0,0.467,0.383,99.989
237,Kanye West,Believe What I Say,13,0.643,0.638,-7.929,0.24,0.147,0.0,0.467,0.383,99.989
238,Kanye West,Praise God,13,0.801,0.558,-6.443,0.153,0.00873,9.51e-05,0.248,0.227,118.064
239,Kanye West,Praise God,13,0.801,0.558,-6.443,0.153,0.00873,9.51e-05,0.248,0.227,118.064
240,Toro y Moi,Talamak,13,0.429,0.651,-9.884,0.258,0.133,0.0126,0.108,0.258,98.929
241,Toro y Moi,Talamak,13,0.429,0.651,-9.884,0.258,0.133,0.0126,0.108,0.258,98.929
242,Kanye West,Remote Control,13,0.778,0.443,-8.638,0.0681,0.125,0.000162,0.126,0.122,109.967
243,Kanye West,Remote Control,13,0.778,0.443,-8.638,0.0681,0.125,0.000162,0.126,0.122,109.967
244,Kanye West,Remote Control,13,0.778,0.443,-8.638,0.0681,0.125,0.000162,0.126,0.122,109.967
245,Kanye West,Remote Control,13,0.778,0.443,-8.638,0.0681,0.125,0.000162,0.126,0.122,109.967
246,Kanye West,Remote Control pt 2,5,0.778,0.443,-8.638,0.0681,0.125,0.000162,0.126,0.122,109.967
247,Kanye West,Remote Control pt 2,5,0.778,0.443,-8.638,0.0681,0.125,0.000162,0.126,0.122,109.967
248,Kanye West,Remote Control pt 2,5,0.778,0.443,-8.638,0.0681,0.125,0.000162,0.126,0.122,109.967
249,Kanye West,Remote Control pt 2,5,0.778,0.443,-8.638,0.0681,0.125,0.000162,0.126,0.122,109.967
250,Big Thief,Time Escaping,13,0.672,0.875,-6.022,0.135,0.751,0.000209,0.162,0.905,157.692
251,Big Thief,Time Escaping,13,0.672,0.875,-6.022,0.135,0.751,0.000209,0.162,0.905,157.692
252,Little Simz,Woman,13,0.535,0.649,-7.638,0.205,0.71,0.000236,0.0973,0.796,86.761
253,Little Simz,Woman,13,0.535,0.649,-7.638,0.205,0.71,0.000236,0.0973,0.796,86.761
254,Sega Bodega,Cicada (feat. Arca),13,0.649,0.55,-8.591,0.152,0.574,0.0188,0.124,0.575,103.965
255,Sega Bodega,Cicada (feat. Arca),13,0.649,0.55,-8.591,0.152,0.574,0.0188,0.124,0.575,103.965
256,Big Thief,Flower of Blood,13,0.254,0.93,-5.944,0.0797,0.0685,0.602,0.291,0.473,153.082
257,Big Thief,Flower of Blood,13,0.254,0.93,-5.944,0.0797,0.0685,0.602,0.291,0.473,153.082
258,Yves Tumor,Tuck,13,0.388,0.983,-3.093,0.327,0.00253,0.293,0.336,0.0508,120.127
259,Yves Tumor,Tuck,13,0.388,0.983,-3.093,0.327,0.00253,0.293,0.336,0.0508,120.127
260,Floating Points,Falaise,13,0.356,0.401,-14.475,0.0467,0.434,0.789,0.176,0.0397,142.945
261,Floating Points,Falaise,13,0.356,0.401,-14.475,0.0467,0.434,0.789,0.176,0.0397,142.945
262,Belmondawg,Poppyn Universe,13,0.695,0.408,-10.1,0.0622,0.024,0.837,0.242,0.447,145.972
263,Belmondawg,Poppyn Universe,13,0.695,0.408,-10.1,0.0622,0.024,0.837,0.242,0.447,145.972
264,Solange,Rise,13,0.507,0.418,-8.659,0.167,0.651,7.36e-06,0.126,0.24,84.902
265,Solange,Rise,13,0.507,0.418,-8.659,0.167,0.651,7.36e-06,0.126,0.24,84.902
266,Earl Sweatshirt,Vision (feat. Zelooperz),13,0.562,0.756,-7.023,0.457,0.169,0.0,0.956,0.458,107.995
267,Earl Sweatshirt,Vision (feat. Zelooperz),13,0.562,0.756,-7.023,0.457,0.169,0.0,0.956,0.458,107.995
268,Big Thief,Wake Me up to Drive,13,0.683,0.654,-11.64,0.0524,0.663,0.00803,0.116,0.682,131.263
269,Big Thief,Wake Me up to Drive,13,0.683,0.654,-11.64,0.0524,0.663,0.00803,0.116,0.682,131.263
270,Dominic Fike,Phone Numbers,13,0.884,0.539,-6.389,0.208,0.239,0.0,0.0805,0.776,85.008
271,Dominic Fike,Phone Numbers,13,0.884,0.539,-6.389,0.208,0.239,0.0,0.0805,0.776,85.008
272,Kendrick Lamar,United In Grief,12,0.698,0.844,-8.143,0.354,0.242,0.0,0.143,0.333,87.393
273,Kendrick Lamar,United In Grief,12,0.698,0.844,-8.143,0.354,0.242,0.0,0.143,0.333,87.393
274,Big Thief,Certainty,12,0.611,0.507,-8.521,0.0267,0.0208,0.012,0.222,0.401,76.578
275,Big Thief,Certainty,12,0.611,0.507,-8.521,0.0267,0.0208,0.012,0.222,0.401,76.578
276,Toro y Moi,Minors,12,0.521,0.689,-8.707,0.0594,0.109,0.847,0.187,0.503,158.066
277,Toro y Moi,Minors,12,0.521,0.689,-8.707,0.0594,0.109,0.847,0.187,0.503,158.066
278,TONFA,Nai/Sam/Pierw,12,0.413,0.76,-6.716,0.242,0.608,0.0,0.124,0.505,127.142
279,TONFA,Nai/Sam/Pierw,12,0.413,0.76,-6.716,0.242,0.608,0.0,0.124,0.505,127.142
280,BADBADNOTGOOD,Love Proceeding,12,0.539,0.584,-8.75,0.0398,0.101,0.638,0.0813,0.254,134.033
281,BADBADNOTGOOD,Love Proceeding,12,0.539,0.584,-8.75,0.0398,0.101,0.638,0.0813,0.254,134.033
282,Sega Bodega,All Of Your Friends Think I'm Too Young For You,12,0.706,0.559,-6.421,0.0557,0.0163,1.51e-05,0.148,0.292,129.973
283,Sega Bodega,All Of Your Friends Think I'm Too Young For You,12,0.706,0.559,-6.421,0.0557,0.0163,1.51e-05,0.148,0.292,129.973
284,Solange,Stay Flo,12,0.823,0.558,-7.119,0.0278,0.397,2.03e-05,0.0821,0.674,155.974
285,Solange,Stay Flo,12,0.823,0.558,-7.119,0.0278,0.397,2.03e-05,0.0821,0.674,155.974
286,Sega Bodega,Only Seeing God When I Come,12,0.704,0.65,-8.315,0.0371,0.481,0.000304,0.255,0.548,135.978
287,Sega Bodega,Only Seeing God When I Come,12,0.704,0.65,-8.315,0.0371,0.481,0.000304,0.255,0.548,135.978
288,Young Thug,Hot (feat. Gunna),12,0.845,0.631,-8.206,0.216,0.188,0.0,0.0806,0.545,111.983
289,Young Thug,Hot (feat. Gunna),12,0.845,0.631,-8.206,0.216,0.188,0.0,0.0806,0.545,111.983
290,Charli XCX,Used To Know Me,12,0.711,0.931,-4.042,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009
291,Charli XCX,Used To Know Me,12,0.711,0.931,-4.042,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009
292,Jaubi,Zari,12,0.541,0.667,-8.078,0.0318,0.00416,0.0922,0.336,0.274,98.722
293,Jaubi,Zari,12,0.541,0.667,-8.078,0.0318,0.00416,0.0922,0.336,0.274,98.722
294,Bonobo,No Reason,12,0.645,0.709,-11.684,0.0489,0.189,0.468,0.182,0.247,121.0
295,Bonobo,No Reason,12,0.645,0.709,-11.684,0.0489,0.189,0.468,0.182,0.247,121.0
296,Kanye West,Father Stretch My Hands Pt. 1,12,0.715,0.541,-4.196,0.0605,0.112,3.83e-06,0.675,0.431,113.019
297,Kanye West,Father Stretch My Hands Pt. 1,12,0.715,0.541,-4.196,0.0605,0.112,3.83e-06,0.675,0.431,113.019
298,Lykke Li,sex money feelings die,12,0.789,0.534,-6.347,0.0709,0.323,3.42e-06,0.0645,0.631,134.055
299,Lykke Li,sex money feelings die,12,0.789,0.534,-6.347,0.0709,0.323,3.42e-06,0.0645,0.631,134.055
300,Little Simz,"Little Q, Pt. 1 - Interlude",12,0.471,0.228,-19.104,0.276,0.81,0.00226,0.449,0.722,108.451
301,Little Simz,"Little Q, Pt. 1 - Interlude",12,0.471,0.228,-19.104,0.276,0.81,0.00226,0.449,0.722,108.451
302,Kanye West,No Child Left Behind,12,0.135,0.327,-8.059,0.0336,0.00632,0.786,0.138,0.0802,147.168
303,Kanye West,No Child Left Behind,12,0.135,0.327,-8.059,0.0336,0.00632,0.786,0.138,0.0802,147.168
304,Aphex Twin,#3,12,0.71,0.284,-19.482,0.066,0.763,0.789,0.0959,0.0334,129.935
305,Aphex Twin,#3,12,0.71,0.284,-19.482,0.066,0.763,0.789,0.0959,0.0334,129.935
306,Pusha T,Diet Coke,12,0.697,0.942,-2.975,0.372,0.136,0.0,0.0463,0.789,163.9
307,Pusha T,Diet Coke,12,0.697,0.942,-2.975,0.372,0.136,0.0,0.0463,0.789,163.9
308,Kanye West,Moon,12,0.443,0.236,-9.643,0.03,0.898,1.45e-05,0.271,0.256,66.296
309,Kanye West,Moon,12,0.443,0.236,-9.643,0.03,0.898,1.45e-05,0.271,0.256,66.296
310,"Tyler, The Creator",MASSA,12,0.685,0.855,-6.724,0.438,0.329,8.9e-05,0.301,0.46,157.181
311,"Tyler, The Creator",MASSA,12,0.685,0.855,-6.724,0.438,0.329,8.9e-05,0.301,0.46,157.181
312,"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),12,0.665,0.469,-7.778,0.13,0.565,0.000317,0.219,0.142,115.852
313,"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),12,0.665,0.469,-7.778,0.13,0.565,0.000317,0.219,0.142,115.852
314,Labrinth,Forever,12,0.563,0.459,-7.781,0.0292,0.92,0.724,0.11,0.197,79.983
315,Labrinth,Forever,12,0.563,0.459,-7.781,0.0292,0.92,0.724,0.11,0.197,79.983
316,070 Shake,Invited,12,0.52,0.388,-9.211,0.0591,0.35,0.0,0.543,0.174,80.319
317,070 Shake,Invited,12,0.52,0.388,-9.211,0.0591,0.35,0.0,0.543,0.174,80.319
318,Yung Lean,Sunrise Angel,12,0.543,0.657,-7.793,0.0638,0.133,0.0,0.107,0.124,127.948
319,Yung Lean,Sunrise Angel,12,0.543,0.657,-7.793,0.0638,0.133,0.0,0.107,0.124,127.948
320,Labrinth,Still Don't Know My Name,12,0.316,0.63,-5.963,0.117,0.471,0.262,0.205,0.313,89.643
321,Labrinth,Still Don't Know My Name,12,0.316,0.63,-5.963,0.117,0.471,0.262,0.205,0.313,89.643
322,Sufjan Stevens,Lady Macbeth In Chains,12,0.385,0.363,-13.346,0.0526,0.912,0.000734,0.0872,0.134,204.157
323,Sufjan Stevens,Lady Macbeth In Chains,12,0.385,0.363,-13.346,0.0526,0.912,0.000734,0.0872,0.134,204.157
324,Kanye West,Ultralight Beam,12,0.615,0.394,-9.024,0.394,0.627,0.0,0.522,0.387,105.359
325,Kanye West,Ultralight Beam,12,0.615,0.394,-9.024,0.394,0.627,0.0,0.522,0.387,105.359
326,Myslovitz,Mieć czy być,12,0.599,0.445,-8.328,0.0291,0.576,0.837,0.175,0.64,136.93
327,Myslovitz,Mieć czy być,12,0.599,0.445,-8.328,0.0291,0.576,0.837,0.175,0.64,136.93
328,Jamie xx,Loud Places,12,0.655,0.7,-10.126,0.0501,0.0127,0.00597,0.118,0.198,109.014
329,Jamie xx,Loud Places,12,0.655,0.7,-10.126,0.0501,0.0127,0.00597,0.118,0.198,109.014
330,Jonah Yano,Key to Love (Is Understanding) feat. Jonah Yano,12,0.546,0.398,-9.225,0.0288,0.399,0.0262,0.11,0.442,127.307
331,Jonah Yano,Key to Love (Is Understanding) feat. Jonah Yano,12,0.546,0.398,-9.225,0.0288,0.399,0.0262,0.11,0.442,127.307
332,070 Shake,Rocketship,12,0.551,0.626,-6.457,0.0523,0.0213,0.0,0.36,0.303,76.48
333,070 Shake,Rocketship,12,0.551,0.626,-6.457,0.0523,0.0213,0.0,0.36,0.303,76.48
334,Arca,Queer,12,0.409,0.706,-6.831,0.0462,0.00552,1.01e-06,0.0924,0.0559,104.83
335,Arca,Queer,12,0.409,0.706,-6.831,0.0462,0.00552,1.01e-06,0.0924,0.0559,104.83
336,Harry Styles,Late Night Talking,12,0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,0.901,114.996
337,Harry Styles,Late Night Talking,12,0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,0.901,114.996
338,Drake,Tuscan Leather,11,0.597,0.679,-5.401,0.39,0.115,0.0,0.231,0.3,79.95
339,Drake,Tuscan Leather,11,0.597,0.679,-5.401,0.39,0.115,0.0,0.231,0.3,79.95
340,Toro y Moi,Last Year,11,0.458,0.539,-9.011,0.0692,0.771,0.539,0.255,0.751,180.802
341,Toro y Moi,Last Year,11,0.458,0.539,-9.011,0.0692,0.771,0.539,0.255,0.751,180.802
342,Big Thief,Dragon New Warm Mountain I Believe in You,11,0.312,0.471,-11.464,0.0353,0.766,0.0185,0.162,0.38,173.699
343,Big Thief,Dragon New Warm Mountain I Believe in You,11,0.312,0.471,-11.464,0.0353,0.766,0.0185,0.162,0.38,173.699
344,Kendrick Lamar,Rich - Interlude,11,0.433,0.394,-11.602,0.0765,0.864,0.000771,0.0868,0.695,84.02
345,Kendrick Lamar,Rich - Interlude,11,0.433,0.394,-11.602,0.0765,0.864,0.000771,0.0868,0.695,84.02
346,Yung Lean,Ghosttown,11,0.529,0.529,-9.035,0.0774,0.0737,5.76e-05,0.0921,0.146,126.924
347,Yung Lean,Ghosttown,11,0.529,0.529,-9.035,0.0774,0.0737,5.76e-05,0.0921,0.146,126.924
348,SKUTE BOBO,SKUTE BOBO,11,0.56,0.739,-6.291,0.0982,0.233,0.0,0.365,0.323,102.7
349,SKUTE BOBO,SKUTE BOBO,11,0.56,0.739,-6.291,0.0982,0.233,0.0,0.365,0.323,102.7
350,TONFA,ŚWIATŁO,11,0.319,0.94,-4.022,0.483,0.00802,0.704,0.445,0.154,154.755
351,TONFA,ŚWIATŁO,11,0.319,0.94,-4.022,0.483,0.00802,0.704,0.445,0.154,154.755
352,Crystal Castles,Doe Deer,11,0.504,0.976,-3.985,0.362,0.000492,0.0182,0.601,0.856,184.025
353,Crystal Castles,Doe Deer,11,0.504,0.976,-3.985,0.362,0.000492,0.0182,0.601,0.856,184.025
354,Pejzaż,Pokocha Mnie,11,0.611,0.772,-9.134,0.429,0.0262,0.408,0.397,0.397,185.169
355,Pejzaż,Pokocha Mnie,11,0.611,0.772,-9.134,0.429,0.0262,0.408,0.397,0.397,185.169
356,Quebonafide,Changa,11,0.663,0.67,-7.033,0.333,0.269,0.0,0.973,0.339,122.024
357,Quebonafide,Changa,11,0.663,0.67,-7.033,0.333,0.269,0.0,0.973,0.339,122.024
358,Baby Keem,family ties (with Kendrick Lamar),11,0.711,0.611,-5.453,0.329,0.00575,0.0,0.231,0.144,134.14
359,Baby Keem,family ties (with Kendrick Lamar),11,0.711,0.611,-5.453,0.329,0.00575,0.0,0.231,0.144,134.14
360,ROSALÍA,HENTAI,11,0.572,0.295,-11.265,0.327,0.887,0.0,0.134,0.301,109.529
361,ROSALÍA,HENTAI,11,0.572,0.295,-11.265,0.327,0.887,0.0,0.134,0.301,109.529
362,Sega Bodega,I Need Nothing From You,11,0.417,0.132,-12.285,0.0517,0.625,0.0,0.0725,0.361,167.9
363,Sega Bodega,I Need Nothing From You,11,0.417,0.132,-12.285,0.0517,0.625,0.0,0.0725,0.361,167.9
364,FKA twigs,Two Weeks,11,0.479,0.716,-6.663,0.228,0.0624,0.000685,0.0814,0.338,109.748
365,FKA twigs,Two Weeks,11,0.479,0.716,-6.663,0.228,0.0624,0.000685,0.0814,0.338,109.748
366,Zedd,Stay,11,0.596,0.738,-3.109,0.0411,0.109,0.0,0.0947,0.461,127.961
367,Zedd,Stay,11,0.596,0.738,-3.109,0.0411,0.109,0.0,0.0947,0.461,127.961
368,Pa Salieu,Glidin’ (feat. slowthai),11,0.875,0.767,-4.109,0.302,0.173,0.0,0.15,0.941,110.076
369,Pa Salieu,Glidin’ (feat. slowthai),11,0.875,0.767,-4.109,0.302,0.173,0.0,0.15,0.941,110.076
370,Kanye West,Hurricane,11,0.477,0.566,-6.521,0.214,0.0344,0.0,0.127,0.361,78.293
371,Kanye West,Hurricane,11,0.477,0.566,-6.521,0.214,0.0344,0.0,0.127,0.361,78.293
372,Jamie xx,Gosh,11,0.767,0.484,-11.261,0.0773,0.0311,0.788,0.0919,0.378,139.489
373,Jamie xx,Gosh,11,0.767,0.484,-11.261,0.0773,0.0311,0.788,0.0919,0.378,139.489
374,Yves Tumor,Gospel For A New Century,11,0.565,0.726,-6.715,0.0548,0.00181,3.06e-06,0.103,0.715,178.078
375,Yves Tumor,Gospel For A New Century,11,0.565,0.726,-6.715,0.0548,0.00181,3.06e-06,0.103,0.715,178.078
376,Arca,Prada,11,0.619,0.712,-6.893,0.0328,0.103,0.0,0.24,0.35,95.025
377,Arca,Prada,11,0.619,0.712,-6.893,0.0328,0.103,0.0,0.24,0.35,95.025
378,FKA twigs,papi bones (feat. shygirl),11,0.737,0.629,-6.331,0.287,0.0662,1.29e-05,0.513,0.581,94.997
379,FKA twigs,papi bones (feat. shygirl),11,0.737,0.629,-6.331,0.287,0.0662,1.29e-05,0.513,0.581,94.997
380,FKA twigs,Give Up,11,0.666,0.55,-9.321,0.0497,0.032,0.00198,0.185,0.471,110.029
381,FKA twigs,Give Up,11,0.666,0.55,-9.321,0.0497,0.032,0.00198,0.185,0.471,110.029
382,070 Shake,Daydreamin,11,0.64,0.535,-9.73,0.411,0.245,0.852,0.0443,0.204,180.033
383,070 Shake,Daydreamin,11,0.64,0.535,-9.73,0.411,0.245,0.852,0.0443,0.204,180.033
384,James Blake,Coming Back (feat. SZA),11,0.653,0.496,-7.262,0.0868,0.625,0.274,0.151,0.102,86.013
385,James Blake,Coming Back (feat. SZA),11,0.653,0.496,-7.262,0.0868,0.625,0.274,0.151,0.102,86.013
386,Big Thief,Dried Roses,11,0.56,0.187,-10.4,0.0351,0.865,6.11e-06,0.118,0.316,113.054
387,Big Thief,Dried Roses,11,0.56,0.187,-10.4,0.0351,0.865,6.11e-06,0.118,0.316,113.054
388,Crystal Castles,Empathy,11,0.51,0.914,-5.512,0.0309,0.128,0.459,0.466,0.332,109.97
389,Crystal Castles,Empathy,11,0.51,0.914,-5.512,0.0309,0.128,0.459,0.466,0.332,109.97
390,Toro y Moi,New Beat,11,0.781,0.695,-6.532,0.0497,0.169,0.915,0.133,0.774,115.034
391,Toro y Moi,New Beat,11,0.781,0.695,-6.532,0.0497,0.169,0.915,0.133,0.774,115.034
392,Big Thief,Heavy Bend,11,0.682,0.345,-9.403,0.074,0.863,3.34e-06,0.1,0.485,133.263
393,Big Thief,Heavy Bend,11,0.682,0.345,-9.403,0.074,0.863,3.34e-06,0.1,0.485,133.263
394,Kendrick Lamar,Institutionalized,10,0.54,0.745,-4.736,0.439,0.117,0.0,0.132,0.553,80.57
395,Kendrick Lamar,Institutionalized,10,0.54,0.745,-4.736,0.439,0.117,0.0,0.132,0.553,80.57
396,Toro y Moi,Imprint After,10,0.556,0.656,-10.616,0.0293,0.237,0.81,0.153,0.83,150.022
397,Toro y Moi,Imprint After,10,0.556,0.656,-10.616,0.0293,0.237,0.81,0.153,0.83,150.022
398,Toro y Moi,Low Shoulder,10,0.703,0.843,-8.085,0.045,0.0285,0.217,0.2,0.824,100.011
399,Toro y Moi,Low Shoulder,10,0.703,0.843,-8.085,0.045,0.0285,0.217,0.2,0.824,100.011
400,Charli XCX,Twice,10,0.779,0.739,-4.769,0.0391,0.186,0.148,0.109,0.38,99.992
401,Charli XCX,Twice,10,0.779,0.739,-4.769,0.0391,0.186,0.148,0.109,0.38,99.992
402,Nico Muhly,Étude 3,10,0.422,0.289,-13.669,0.0469,0.47,0.839,0.0782,0.0392,113.961
403,Nico Muhly,Étude 3,10,0.422,0.289,-13.669,0.0469,0.47,0.839,0.0782,0.0392,113.961
404,Yung Lean,Afghanistan,10,0.73,0.553,-7.677,0.114,0.287,5.93e-05,0.137,0.103,130.081
405,Yung Lean,Afghanistan,10,0.73,0.553,-7.677,0.114,0.287,5.93e-05,0.137,0.103,130.081
406,schafter,cirque du soleil,10,0.838,0.609,-6.44,0.185,0.187,0.0,0.0838,0.582,80.031
407,schafter,cirque du soleil,10,0.838,0.609,-6.44,0.185,0.187,0.0,0.0838,0.582,80.031
408,slowthai,Gorgeous,10,0.481,0.62,-8.466,0.438,0.494,0.0,0.246,0.36,91.753
409,slowthai,Gorgeous,10,0.481,0.62,-8.466,0.438,0.494,0.0,0.246,0.36,91.753
410,Kanye West,Jesus Walks,10,0.623,0.839,-4.725,0.391,0.571,0.0,0.293,0.689,87.277
411,Kanye West,Jesus Walks,10,0.623,0.839,-4.725,0.391,0.571,0.0,0.293,0.689,87.277
412,TONFA,platform_ATTAK,10,0.727,0.672,-6.902,0.21,0.191,0.0,0.115,0.407,123.022
413,TONFA,platform_ATTAK,10,0.727,0.672,-6.902,0.21,0.191,0.0,0.115,0.407,123.022
414,ROSALÍA,CUUUUuuuuuute,10,0.616,0.494,-8.993,0.36,0.104,0.000475,0.171,0.161,139.892
415,ROSALÍA,CUUUUuuuuuute,10,0.616,0.494,-8.993,0.36,0.104,0.000475,0.171,0.161,139.892
416,Kanye West,XTCY,10,0.308,0.769,-2.274,0.081,0.201,0.0,0.668,0.246,187.94
417,Kanye West,XTCY,10,0.308,0.769,-2.274,0.081,0.201,0.0,0.668,0.246,187.94
418,070 Shake,Nice To Have,10,0.741,0.289,-10.135,0.0868,0.0895,0.923,0.0972,0.06,78.549
419,070 Shake,Nice To Have,10,0.741,0.289,-10.135,0.0868,0.0895,0.923,0.0972,0.06,78.549
420,Toro y Moi,Fading,10,0.741,0.673,-8.263,0.187,0.0755,0.241,0.0929,0.683,122.064
421,Toro y Moi,Fading,10,0.741,0.673,-8.263,0.187,0.0755,0.241,0.0929,0.683,122.064
422,Rihanna,Consideration,10,0.883,0.584,-2.102,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975
423,Rihanna,Consideration,10,0.883,0.584,-2.102,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975
424,Cocteau Twins,Cherry-coloured Funk,10,0.168,0.384,-10.891,0.0421,0.959,0.922,0.194,0.0441,144.478
425,Cocteau Twins,Cherry-coloured Funk,10,0.168,0.384,-10.891,0.0421,0.959,0.922,0.194,0.0441,144.478
426,Kizo,Aladin,10,0.867,0.464,-6.571,0.0934,0.184,0.0,0.0947,0.393,110.084
427,Kizo,Aladin,10,0.867,0.464,-6.571,0.0934,0.184,0.0,0.0947,0.393,110.084
428,Mata,IKEA (intro),10,0.719,0.518,-8.966,0.221,0.678,0.00233,0.0874,0.718,83.948
429,Mata,IKEA (intro),10,0.719,0.518,-8.966,0.221,0.678,0.00233,0.0874,0.718,83.948
430,Outkast,Aquemini,10,0.756,0.601,-5.967,0.311,0.177,0.0,0.0761,0.116,89.351
431,Outkast,Aquemini,10,0.756,0.601,-5.967,0.311,0.177,0.0,0.0761,0.116,89.351
432,Steve Lacy,2Gether (Enterlude),10,0.362,0.462,-9.68,0.0395,0.776,0.0,0.227,0.346,89.124
433,Steve Lacy,2Gether (Enterlude),10,0.362,0.462,-9.68,0.0395,0.776,0.0,0.227,0.346,89.124
434,Nu Genea,Ddoje Facce,10,0.87,0.394,-10.978,0.112,0.256,0.17,0.0673,0.962,107.268
435,Nu Genea,Ddoje Facce,10,0.87,0.394,-10.978,0.112,0.256,0.17,0.0673,0.962,107.268
436,Playboi Carti,Sky,10,0.785,0.903,-4.184,0.21,0.258,0.0,0.169,0.565,139.98
437,Playboi Carti,Sky,10,0.785,0.903,-4.184,0.21,0.258,0.0,0.169,0.565,139.98
438,Freddie Gibbs,1985,10,0.528,0.595,-10.35,0.281,0.337,0.0,0.389,0.36,130.396
439,Freddie Gibbs,1985,10,0.528,0.595,-10.35,0.281,0.337,0.0,0.389,0.36,130.396
440,JPEGMAFIA,DAM! DAM! DAM!,10,0.565,0.772,-6.384,0.372,0.787,0.0,0.584,0.0446,130.355
441,JPEGMAFIA,DAM! DAM! DAM!,10,0.565,0.772,-6.384,0.372,0.787,0.0,0.584,0.0446,130.355
442,Injury Reserve,Knees,10,0.398,0.551,-11.852,0.202,0.0611,1.34e-05,0.117,0.327,83.1
443,Injury Reserve,Knees,10,0.398,0.551,-11.852,0.202,0.0611,1.34e-05,0.117,0.327,83.1
444,Kanye West,New Slaves,10,0.506,0.59,-4.322,0.076,0.165,1.09e-05,0.096,0.359,141.099
445,Kanye West,New Slaves,10,0.506,0.59,-4.322,0.076,0.165,1.09e-05,0.096,0.359,141.099
446,Beach House,Myth,10,0.446,0.707,-6.22,0.029,0.0322,0.0921,0.0561,0.412,141.954
447,Beach House,Myth,10,0.446,0.707,-6.22,0.029,0.0322,0.0921,0.0561,0.412,141.954
448,Four Tet,Two Thousand and Seventeen,10,0.551,0.469,-8.393,0.0296,0.327,0.161,0.0939,0.498,75.495
449,Four Tet,Two Thousand and Seventeen,10,0.551,0.469,-8.393,0.0296,0.327,0.161,0.0939,0.498,75.495
450,Big Thief,Sparrow,10,0.564,0.354,-9.456,0.0263,0.848,2.66e-05,0.0811,0.308,102.277
451,Big Thief,Sparrow,10,0.564,0.354,-9.456,0.0263,0.848,2.66e-05,0.0811,0.308,102.277
452,Solange,Interlude: Dad Was Mad,10,0.631,0.314,-10.614,0.102,0.926,7.26e-05,0.106,0.66,114.015
453,Solange,Interlude: Dad Was Mad,10,0.631,0.314,-10.614,0.102,0.926,7.26e-05,0.106,0.66,114.015
454,Mata,2001,10,0.593,0.884,-7.224,0.0503,0.00675,0.00689,0.897,0.776,99.933
455,Mata,2001,10,0.593,0.884,-7.224,0.0503,0.00675,0.00689,0.897,0.776,99.933
456,Solange,Weary,10,0.507,0.466,-11.966,0.0862,0.655,0.363,0.0929,0.11,157.013
457,Solange,Weary,10,0.507,0.466,-11.966,0.0862,0.655,0.363,0.0929,0.11,157.013
458,Kendrick Lamar,Rich Spirit,10,0.855,0.437,-9.082,0.195,0.45,1.52e-05,0.103,0.397,96.035
459,Kendrick Lamar,Rich Spirit,10,0.855,0.437,-9.082,0.195,0.45,1.52e-05,0.103,0.397,96.035
460,Anderson .Paak,The Waters,10,0.751,0.633,-6.327,0.322,0.0431,0.0,0.0903,0.661,91.274
461,Anderson .Paak,The Waters,10,0.751,0.633,-6.327,0.322,0.0431,0.0,0.0903,0.661,91.274
462,Anderson .Paak,The Bird,10,0.508,0.556,-10.471,0.448,0.0828,0.000297,0.0824,0.64,149.474
463,Anderson .Paak,The Bird,10,0.508,0.556,-10.471,0.448,0.0828,0.000297,0.0824,0.64,149.474
464,black midi,Diamond Stuff,10,0.467,0.193,-14.987,0.0274,0.287,0.926,0.146,0.105,134.984
465,black midi,Diamond Stuff,10,0.467,0.193,-14.987,0.0274,0.287,0.926,0.146,0.105,134.984
466,Pusha T,Let The Smokers Shine The Coupes,10,0.687,0.886,-4.165,0.0724,0.00542,0.774,0.355,0.189,98.918
467,Pusha T,Let The Smokers Shine The Coupes,10,0.687,0.886,-4.165,0.0724,0.00542,0.774,0.355,0.189,98.918
468,Toro y Moi,Magazine,10,0.617,0.763,-6.796,0.132,0.282,6.06e-05,0.106,0.528,120.092
469,Toro y Moi,Magazine,10,0.617,0.763,-6.796,0.132,0.282,6.06e-05,0.106,0.528,120.092
470,Pusha T,Neck & Wrist (feat. JAY-Z & Pharrell Williams),10,0.625,0.542,-4.365,0.266,0.0223,0.0,0.377,0.328,152.403
471,Pusha T,Neck & Wrist (feat. JAY-Z & Pharrell Williams),10,0.625,0.542,-4.365,0.266,0.0223,0.0,0.377,0.328,152.403
472,Rihanna,Higher,10,0.292,0.567,-4.191,0.0416,0.112,1.01e-06,0.119,0.392,153.199
473,Rihanna,Higher,10,0.292,0.567,-4.191,0.0416,0.112,1.01e-06,0.119,0.392,153.199
474,Daughter,Youth,10,0.582,0.476,-12.88,0.0444,0.623,0.000933,0.121,0.44,150.562
475,Daughter,Youth,10,0.582,0.476,-12.88,0.0444,0.623,0.000933,0.121,0.44,150.562
